ticker,company_name,exchange,pollution_group,ticker,year,quarter,time,state_own_pct,soe_dummy,soe_dummy_from_pct,soe_dummy_final,province,hq_address_raw,state_own_source,ownership_keywords_hit,revenue_net,cogs,gross_profit,financial_income_net,other_profit,profit_before_tax,profit_after_tax,net_income_parent,total_revenue,total_expenses,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,cash_and_deposits,loans_receivable,securities_investment,total_assets_best,total_liabilities_best,net_income_best,leverage,roa,loss
DRC,Công ty Cổ phần Cao su Đà Nẵng,HSX,high,DRC,2022,2,Q2-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Lô G, đường Tạ Quang Bửu, phường Hải Vân, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0236 3771405 Fax: 0236 3771400\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",,,1197000088.89,943074506.268,204887720.345,-18036.327,1041578.367,104650675.594,83880813.387,83880813.387,,,3383756138.533,1632165533.608,1751590604.925,2397121436.456,1630713208.608,,,,3383756138.533,1632165533.608,83880813.387,0.48235317995333205,0.024789260795657055,0.0
DRC,Công ty Cổ phần Cao su Đà Nẵng,HSX,high,DRC,2022,3,Q3-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Lô G, đường Tạ Quang Bửu, phường Hải Vân, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0236 3771405 Fax: 0236 3771400\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",,,1424394342.678,1124129086.865,228716869.691,-15345029.114,21277.846,96157604.046,77085343.081,77085343.081,,,3532487951.334,1703996526.917,1828491424.417,2550086549.48,1702726376.917,,,,3532487951.334,1703996526.917,77085343.081,0.48237858143960743,0.021821827602239854,0.0
DRC,Công ty Cổ phần Cao su Đà Nẵng,HSX,high,DRC,2022,4,Q4-2022,,1,0,1,Đà Nẵng,"\u003c/b\u003e Lô G, đường Tạ Quang Bửu, phường Hải Vân, TP Đà Nẵng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0236 3771405 Fax: 0236 3771400\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003",,,1163637857.04,934812388.206,179407562.42,-8196920.77,255251.032,104217673.259,81887418.506,81887418.506,,,3420146872.086,1509098029.163,1911048842.923,2459773909.73,1507992054.163,,,,3420146872.086,1509098029.163,81887418.506,0.44123778469273106,0.02394266140274134,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2020,1,Q1-2020,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,18807929.384,4898985.773,13908943.611,440105.088,-1.0,13567543.44,12157478.587,12157478.587,,,124513187.373,4187215.73,120325971.643,81730522.372,4187215.73,,,,124513187.373,4187215.73,12157478.587,0.03362869281834781,0.09764008811837936,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2020,2,Q2-2020,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,22708465.71,8033475.266,14674990.444,906046.314,-1.0,14277123.737,13420350.603,13420350.603,,,123203065.136,6943909.477,116259155.659,81447398.48,6943909.477,,,,123203065.136,6943909.477,13420350.603,0.05636149936152023,0.10892870715664173,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2020,3,Q3-2020,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,24591105.753,8710113.395,15880992.358,445462.581,-1.0,14998884.706,14739399.053,14739399.053,,,138869877.803,8698399.053,130171478.75,98105937.795,8698399.053,,,,138869877.803,8698399.053,14739399.053,0.06263704692920878,0.10613820135932736,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2020,4,Q4-2020,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,34754877.524,10318492.894,24436384.63,1092211.41,-1.0,22959723.132,21251922.044,21251922.044,,,147364486.381,11278662.469,136085823.912,107281807.306,11278662.469,,,,147364486.381,11278662.469,21251922.044,0.07653582451229023,0.14421332144472532,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2021,1,Q1-2021,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,22359083.029,6002372.703,16356710.326,259403.887,-1.0,15570721.941,13980359.358,13980359.358,,,136018165.952,5828069.306,130190096.646,96799666.259,5828069.306,,,,136018165.952,5828069.306,13980359.358,0.04284772747234874,0.10278303092936561,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2021,2,Q2-2021,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,20130342.318,6231465.759,13898876.559,1212432.804,-1.0,13626449.902,12135211.631,12135211.631,,,129678912.197,7155884.635,122523027.562,89919916.701,7155884.635,,,,129678912.197,7155884.635,12135211.631,0.05518155969822783,0.09357891291195405,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2021,3,Q3-2021,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,18033980.116,7206390.516,10827589.6,643152.245,-1.0,10690885.652,9551181.862,9551181.862,,,124303406.126,7178116.226,117125289.9,85495758.497,7178116.226,,,,124303406.126,7178116.226,9551181.862,0.05774673799947132,0.07683765199739141,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2021,4,Q4-2021,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,35111902.78,10966320.008,24145582.772,1075963.227,-1.0,22781975.029,20363610.999,20363610.999,,,134590721.129,12256676.921,122334044.208,94736544.092,12256676.921,,,,134590721.129,12256676.921,20363610.999,0.09106628464567366,0.15130025924656623,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2022,1,Q1-2022,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,26186268.156,4896427.52,21289840.636,923425.245,-1.0,21084732.462,16855185.97,16855185.97,,,148879596.083,10484644.03,138394952.053,109611335.785,10484644.03,,,,148879596.083,10484644.03,16855185.97,0.07042364639513689,0.11321353908431667,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2022,2,Q2-2022,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,29388695.178,7786239.006,21602456.172,1018748.64,-1.0,21219867.073,16964037.658,16964037.658,,,144160149.987,11474114.54,132686035.447,105595164.689,11474114.54,,,,144160149.987,11474114.54,16964037.658,0.07959283159066294,0.11767494456359663,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2022,3,Q3-2022,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,25891139.687,9085941.658,16805198.029,982853.895,-1.0,16020327.3,12801983.84,12801983.84,,,141215552.083,11188601.546,130026950.537,100839759.257,11188601.546,,,,141215552.083,11188601.546,12801983.84,0.07923066107778168,0.09065562291946133,0.0
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,HSX,other,DRL,2022,4,Q4-2022,,0,0,0,Đắk Nông,"\u003c/b\u003e Thôn Nhà Đèn, Xã EaPô, Huyện Cư Jút, Tỉnh Đắk Nông.\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0261 3684 888 Fax: 0261 3684 666\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e Nguyễn",,,31951859.488,12033117.136,19918742.352,1053036.261,214078.131,19094313.729,15260963.978,15260963.978,,,133239414.811,17358878.376,115880536.435,92228355.856,17358878.376,,,,133239414.811,17358878.376,15260963.978,0.1302833579734912,0.11453790906878167,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2020,1,Q1-2020,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,9902925.405,6373819.668,3529105.737,-113737.106,-55040.497,1907803.184,1485163.886,1485163.886,,,133788995.045,16647767.862,117141227.183,49200920.537,10783104.113,,,,133788995.045,16647767.862,1485163.886,0.124433013764701,0.011100792598826714,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2020,2,Q2-2020,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,9718887.096,6570761.699,3148125.397,-15372.247,-271.53,1683929.693,1523275.095,1523275.095,,,150009385.635,37583872.61,112425513.025,66046015.759,27932258.861,,,,150009385.635,37583872.61,1523275.095,0.25054347400267585,0.010154531921798575,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2020,3,Q3-2020,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,9869571.294,5824169.114,4045402.18,-26510.439,-6682.925,1794787.089,1534966.484,1534966.484,,,151683752.788,37765843.304,113917909.484,68010836.644,26114229.555,,,,151683752.788,37765843.304,1534966.484,0.248977511499094,0.01011951811441096,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2020,4,Q4-2020,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,25302716.288,19408520.399,5894195.889,-216436.14,-423018.241,1826836.431,1396819.619,1396819.619,,,165656260.353,50312032.033,115344228.32,69483072.454,37160418.284,,,,165656260.353,50312032.033,1396819.619,0.3037134360379086,0.008432036410960209,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2021,1,Q1-2021,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,9452028.73,5828814.166,3623214.564,1972122.77,-2178.797,3189051.134,2550805.148,2550805.148,,,151669257.375,33577264.165,118091993.21,54035686.38,16517384.99,,,,151669257.375,33577264.165,2550805.148,0.2213847733293815,0.01681820819952439,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2021,2,Q2-2021,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,9743247.272,5353935.713,4389311.559,-139060.564,-23037.5,2341385.135,1868500.608,1868500.608,,,148446498.195,35449309.254,112997188.941,60993664.06,18929356.081,,,,148446498.195,35449309.254,1868500.608,0.2388019231510172,0.012587030551205924,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2021,3,Q3-2021,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,11218709.91,6835210.458,4383499.452,-103666.938,182671.504,2508867.973,2007094.378,2007094.378,,,151216532.093,36028304.713,115188227.38,63498208.473,19666211.54,,,,151216532.093,36028304.713,2007094.378,0.23825638780581318,0.013272982459124328,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2021,4,Q4-2021,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,14824891.354,10458936.331,4365955.023,-108469.305,897996.763,2428268.932,2074931.048,2074931.048,,,153951037.894,37620785.375,116330252.519,68503095.403,23343895.375,,,,153951037.894,37620785.375,2074931.048,0.24436850760891307,0.013477863328395704,0.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2022,1,Q1-2022,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,3356540.909,1822682.121,1533858.788,-77287.151,-74401.951,-674603.049,-674603.049,-674603.049,,,140201943.886,24314040.179,115887903.707,54418129.45,10195010.179,,,,140201943.886,24314040.179,-674603.049,0.17342156253389795,-0.004811652608387002,1.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2022,2,Q2-2022,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,-1.0,-1.0,-1.0,-43874.534,-736.797,-890130.06,-890130.06,-890130.06,,,141031788.822,26034015.175,114997773.647,55852713.631,11995237.192,,,,141031788.822,26034015.175,-890130.06,0.18459678766365384,-0.006311556191940932,1.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2022,3,Q3-2022,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,3500000.0,-1.0,3500000.0,-64930.956,-3587718.631,-1494631.091,-1494631.091,-1494631.091,,,136799949.742,23557426.786,113242522.956,55557576.993,11753476.786,,,,136799949.742,23557426.786,-1494631.091,0.17220347544299902,-0.010925669883788866,1.0
DS3,Công ty Cổ phần DS3,HNX,other,DS3,2022,4,Q4-2022,,1,0,1,Quảng Ninh,"\u003c/b\u003e Tổ 2, khu 2, phường Hồng Hà, thành phố Hạ Long, tỉnh Quảng Ninh, Việt Nam\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0203.835799 - Fax : 0203.836927\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\",,,724745.455,3091286.33,-2366540.875,-20518.536,-1157005.591,-4466669.889,-4466669.889,-4466669.889,,,134005395.902,25322716.85,108682679.052,53913637.714,13518766.85,,,,134005395.902,25322716.85,-4466669.889,0.1889678895357233,-0.03333201516949764,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2020,1,Q1-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,1568330.0,,,57570.0,0.0,26910.0,21530.0,21530.0,,,67609770.0,893670.0,66716100.0,48264180.0,893670.0,,,,67609770.0,893670.0,21530.0,0.013218060052563409,0.0003184451004640306,0.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2020,2,Q2-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,1113530.0,,,25280.0,0.0,-158840.0,-153460.0,-153460.0,,,67487500.0,924850.0,66562650.0,48199540.0,924850.0,,,,67487500.0,924850.0,-153460.0,0.01370401926282645,-0.0022739025745508426,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2020,3,Q3-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,550570.0,,,7080.0,0.0,-644860.0,-644860.0,-644860.0,,,66498440.0,580660.0,65917790.0,47186630.0,580660.0,,,,66498440.0,580660.0,-644860.0,0.008731934162666072,-0.009697370344326875,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2020,4,Q4-2020,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,2543700.0,,,192360.0,1760.0,1245050.0,1179510.0,1179510.0,,,68694160.0,1596860.0,67097300.0,49255170.0,1596860.0,,,,68694160.0,1596860.0,1179510.0,0.023245935316772198,0.01717045524685068,0.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2021,1,Q1-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,1504160.0,,,26630.0,-6640.0,-223010.0,-223010.0,-223010.0,,,69611820.0,2646350.0,66965470.0,64828240.0,2646350.0,,,,69611820.0,2646350.0,-223010.0,0.038015813981016444,-0.003203622603172852,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2021,2,Q2-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,2232400.0,,,24560.0,0.0,-1592060.0,-1592060.0,-1592060.0,,,68852470.0,3479070.0,65373400.0,63123090.0,3479070.0,,,,68852470.0,3479070.0,-1592060.0,0.05052934193936688,-0.023122772501843435,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2021,3,Q3-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,8336840.0,,,-15320.0,0.0,3008110.0,2769520.0,2769520.0,,,1238793270.0,230650350.0,1008142920.0,1232704260.0,230650350.0,,,,1238793270.0,230650350.0,2769520.0,0.18618954072942293,0.002235659546326079,0.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2021,4,Q4-2021,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,43678830.0,,,-4664330.0,0.0,29980980.0,23897880.0,23897880.0,,,1809285480.0,777244670.0,1032040810.0,1799933460.0,773885100.0,,,,1809285480.0,777244670.0,23897880.0,0.42958652937401565,0.013208462823677776,0.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2022,1,Q1-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,33244150.0,,,-6184840.0,12410.0,17284710.0,13825410.0,13825410.0,,,1792598320.0,746732100.0,1045866210.0,1781716430.0,742016570.0,,,,1792598320.0,746732100.0,13825410.0,0.4165640967464479,0.007712497465689915,0.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2022,2,Q2-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,24759220.0,,,-7080830.0,1510.0,-4905920.0,-4142130.0,-4142130.0,,,2077534070.0,1035810000.0,1041724080.0,2057415440.0,1033291510.0,,,,2077534070.0,1035810000.0,-4142130.0,0.49857666112787263,-0.0019937723572446635,1.0
DSC,Công ty Cổ phần Chứng khoán DSC,HSX,low,DSC,2022,3,Q3-2022,,0,0,0,Hà Nội,"\u003c/b\u003e Tầng 2, Thành Công Building, 80 Dịch Vọng Hậu, phường Cầu Giấy, T.P Hà Nội\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(024)-3880.3456\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u00",,,42401060.0,,,-11454010.0,0.0,10882220.0,8597680.0,8597680.0,,,1958135750.0,907814890.0,1050320860.0,1932794670.0,904332760.0,,,,1958135750.0,907814890.0,8597680.0,0.46361182568675335,0.004390747679265853,0.0
