ticker,company_name,exchange,pollution_group,year,quarter,time,province,hq_address_raw,state_own_pct,soe_dummy_final,soe_dummy_keyword,state_own_source,ownership_keywords_hit,state_own_pct_fill0_for_desc,has_state_own_pct,total_assets_best,total_liabilities_best,net_income_best,leverage,roa,loss,revenue_net,cogs,gross_profit,profit_before_tax,profit_after_tax,total_revenue,total_expenses,financial_income_net,other_profit
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2021,1,Q1-2021,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,8567671659.144,5079274653.243,172400170.624,0.5928418892922973,0.020122172917306287,0.0,675477972.705,368465050.406,307012922.299,203602239.741,177749636.469,,,26509809.226,143868.759
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2021,2,Q2-2021,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,8804355823.035,5059785268.697,168677635.446,0.5746911381590223,0.01915843008124292,0.0,787026803.577,456332813.246,318147405.599,192455268.457,169573548.437,,,-26393975.056,6190247.91
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2021,3,Q3-2021,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,8869469973.348,4961660613.219,158483577.694,0.5594089193749308,0.01786843838134969,0.0,651685994.5,345791211.686,305894782.814,179728101.46,158587201.797,,,1037591.827,-33804411.468
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2021,4,Q4-2021,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,9069140570.752,5148517555.21,244080326.022,0.5676963009939421,0.026913280714730526,0.0,1017801536.116,630203689.227,383725662.365,282966903.958,244317655.413,,,29944530.017,7502902.836
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2022,1,Q1-2022,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,9062244834.609,5094504316.436,176817023.129,0.5621680289391351,0.0195113932977986,0.0,733325577.475,385534035.305,347791542.17,201787305.715,176379845.344,,,-24410334.896,1417194.142
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2022,2,Q2-2022,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,9092651162.014,4921012746.564,209521599.302,0.5412076916710844,0.023042960250945276,0.0,847031278.989,460748330.316,386282948.673,229077049.457,210806870.621,,,-52608587.967,10999326.171
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2022,3,Q3-2022,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,9678269779.581,5310899716.815,196538966.624,0.5487447485727066,0.02030724200710478,0.0,860138581.81,510529091.091,349609490.719,215645962.42,196644965.466,,,-24345580.534,161542.792
BWE,Công ty Cổ phần Nước – Môi trường Bình Dương,HSX,other,2022,4,Q4-2022,Hồ Chí Minh,"\u003c/b\u003e Số 11 đường Ngô Văn Trị, Phường Phú Lợi, Thành phố Hồ Chí Minh\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e (0274)3838 333 - 389 77 66 Fax: (0274) 3827738\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông",,0,1,missing,,0.0,0,9987126707.552,5449407465.757,167579286.389,0.5456431689843589,0.016779529417833557,0.0,1043251236.467,705868823.562,337382412.905,199216078.951,170349179.029,,,-13258109.926,9974199.42
C32,Công ty Cổ phần CIC39,HSX,other,2020,1,Q1-2020,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,921861130.387,410682380.642,19223647.734,0.4454926746608726,0.02085308415805519,0.0,163373810.662,126673305.01,36700505.652,23930966.898,19223014.376,,,-2446661.247,741822.904
C32,Công ty Cổ phần CIC39,HSX,other,2020,2,Q2-2020,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,934760064.942,396490997.899,26630551.622,0.424163389910759,0.02848918414550837,0.0,192901436.763,148481246.8,44412107.833,31830819.053,26629853.602,,,-2261480.385,1393219.889
C32,Công ty Cổ phần CIC39,HSX,other,2020,3,Q3-2020,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,940682459.939,387944764.763,11362955.732,0.41240777976040593,0.012079480819422155,0.0,159701266.881,137579327.234,22121939.647,13485769.352,11362882.367,,,-2039174.306,3407848.675
C32,Công ty Cổ phần CIC39,HSX,other,2020,4,Q4-2020,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,980503014.581,425615849.859,22825358.466,0.43407908341911544,0.023279233338975504,0.0,122255915.042,99779120.716,22471810.326,27358530.023,22825275.828,,,1268328.248,2967922.905
C32,Công ty Cổ phần CIC39,HSX,other,2021,1,Q1-2021,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,926784295.499,368987390.82,7532134.283,0.39813729323211017,0.008127170820200985,0.0,81805087.562,67806013.119,13999074.443,7783294.197,7531554.999,,,4129883.313,429154.808
C32,Công ty Cổ phần CIC39,HSX,other,2021,2,Q2-2021,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,916962094.515,347291472.186,16720551.328,0.37874136157142846,0.018234724671845722,0.0,134534769.149,115915834.402,18618934.747,18124184.508,16720454.251,,,2932481.537,2122991.656
C32,Công ty Cổ phần CIC39,HSX,other,2021,3,Q3-2021,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,892909645.828,316576858.716,24718702.823,0.35454523332250104,0.02768331929047335,0.0,86311358.555,78257000.407,8054358.148,30387615.319,24718605.752,,,25832000.096,952528.686
C32,Công ty Cổ phần CIC39,HSX,other,2021,4,Q4-2021,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,972882344.456,411900031.108,26157454.794,0.4233811348877128,0.026886555134913344,0.0,213241368.938,188206887.431,25034481.507,31880939.465,26157498.48,,,16367042.48,4275368.075
C32,Công ty Cổ phần CIC39,HSX,other,2022,1,Q1-2022,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,989877755.613,398175243.044,7798907.985,0.40224688431090433,0.007878657683514045,0.0,122536245.011,105431148.432,17098550.979,9698377.319,7798894.571,,,-414300.328,1905586.385
C32,Công ty Cổ phần CIC39,HSX,other,2022,2,Q2-2022,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,1012981026.918,414599172.67,6685737.91,0.4092862172664972,0.006600062323320499,0.0,157665382.363,137227729.828,20437652.535,8218172.215,6685936.676,,,-4603393.287,696164.874
C32,Công ty Cổ phần CIC39,HSX,other,2022,3,Q3-2022,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,997269533.28,408127729.854,9796829.561,0.4092451601440945,0.009823652717814832,0.0,153130309.571,135370491.829,17734811.342,10852215.172,9796829.561,,,-2727471.024,-110051.772
C32,Công ty Cổ phần CIC39,HSX,other,2022,4,Q4-2022,Bình Dương,"\u003c/b\u003e Số 45A Đường Nguyễn Văn Tiết, Thị trấn Lái Thiêu, Huyện Thuận An, Tỉnh Bình Dương\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 84-(650)3759.446 Fax: 84-(650)3755.605\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công",,0,1,missing,,0.0,0,1013811307.775,422636513.254,2021179.766,0.41687887086360825,0.0019936449223829037,0.0,138462874.812,122150180.423,16312694.389,2303581.833,2021635.71,,,-6136727.687,2386118.201
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2020,1,Q1-2020,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1886216694.744,1596769617.421,1890093.183,0.846546222324533,0.0010020551659132282,0.0,210519816.955,182905323.2,27614493.755,1830881.971,747863.342,,,-16572940.591,86960.144
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2020,2,Q2-2020,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1966834789.955,1669958011.367,10110082.24,0.8490586092415051,0.0051402803588964955,0.0,340405188.414,299097365.335,41307823.079,12202804.633,9131939.055,,,-21252639.932,1199228.059
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2020,3,Q3-2020,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1725333271.612,1444026576.088,3752289.412,0.8369551551850781,0.00217482006157233,0.0,441234679.758,389124261.524,52110418.234,4716385.154,3752289.412,,,-14521081.166,-24815240.928
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2020,4,Q4-2020,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1835782564.896,1531296794.357,6943308.184,0.8341384342778909,0.0037822061919371972,0.0,235653211.648,217325049.172,18328162.476,8615710.229,6474826.52,,,-2434819.651,1035961.322
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2021,1,Q1-2021,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1496215059.014,1186882279.29,5049287.446,0.7932564721492316,0.003374707008581682,0.0,303743656.35,272984861.954,30758794.396,6454977.638,5303603.703,,,-18897518.773,2797223.248
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2021,2,Q2-2021,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1409679198.838,1088548513.842,12065403.608,0.7721959114806345,0.00855897116020831,0.0,268593867.058,241809203.488,26784663.57,15098921.819,11897905.273,,,-14444417.385,11430432.321
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2021,3,Q3-2021,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1430039030.563,1102138270.511,6649700.703,0.7707050275943119,0.004650013433816587,0.0,127175295.46,93701114.025,33474181.435,8120787.925,5917676.915,,,-19065485.336,52891.926
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2021,4,Q4-2021,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1581572864.333,1234139268.45,20114607.132,0.7803240029478352,0.01271810334232244,0.0,183654921.579,160972755.048,22682166.531,26361356.222,19632835.831,,,11302456.414,-558970.617
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2022,1,Q1-2022,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1611009714.133,1199115637.842,4248372.173,0.7443255166759378,0.002637086626933441,0.0,88998270.797,64717259.96,24281010.837,5643112.478,4844297.572,,,-11966587.388,-24813.416
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2022,2,Q2-2022,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1676054243.962,1257149069.011,6529908.787,0.7500646673816737,0.003896000866633078,0.0,192808649.883,161812918.638,30995731.245,8677508.182,7011098.661,,,-13048867.893,-1403475.806
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2022,3,Q3-2022,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1795033420.789,1374346780.416,1756862.556,0.7656385471708438,0.000978735290191855,0.0,257956343.548,236498503.853,21457839.695,2177806.147,1781465.422,,,-13421997.214,-187689.956
C47,Công ty Cổ phần Xây dựng 47,HSX,other,2022,4,Q4-2022,Gia Lai,"\u003c/b\u003e 08 Biên Cương, Phường Quy Nhơn Nam, Tỉnh Gia Lai\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e 0256 3522166 / 3522931 - Fax: 0256 3522316\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e",,0,1,missing,,0.0,0,1843517760.156,1420896379.576,1833751.611,0.7707527479723127,0.0009947024382584882,0.0,249245389.078,227262243.836,21983145.242,3268162.83,1934740.204,,,-14811572.781,3067753.459
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2020,1,Q1-2020,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,296381343.465,172646203.031,3707359.011,0.5825137338693115,0.012508746224229888,0.0,175798048.093,138999969.752,34526260.342,4947447.331,3707359.011,,,-1067009.934,-72541.564
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2020,2,Q2-2020,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,291658672.259,159110077.654,9239493.088,0.5455352190340714,0.031679130321882236,0.0,176556537.947,131882900.863,42865298.59,11451251.278,9239493.088,,,-1304851.733,-59890.785
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2020,3,Q3-2020,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,383729213.553,255135745.4,3515125.682,0.6648848625249668,0.009160432820459466,0.0,188709453.299,154820353.99,33059240.331,4363226.152,3515125.682,,,-985026.204,-24433.546
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2020,4,Q4-2020,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,397800964.24,267858584.11,3515125.682,0.6733482524903998,0.008836393065853067,0.0,188709453.299,154820353.99,33059240.331,4363226.152,3515125.682,,,-985026.204,-24433.546
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2021,1,Q1-2021,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,356992057.468,229227817.505,-1854339.88,0.6421090125388784,-0.005194344919469865,1.0,169213633.882,138776777.551,28805464.317,-1746234.423,-1854339.88,,,-1092118.069,447918.98
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2021,2,Q2-2021,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,358441020.141,235523667.479,1121536.563,0.6570778851883415,0.0031289291682040777,0.0,218102522.199,175358078.1,38750923.997,6262903.472,5703112.699,,,-1224391.736,-4123.836
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2021,3,Q3-2021,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,407449456.746,265927349.118,17574413.989,0.6526634033133011,0.043132746155447,0.0,264176226.605,191142056.61,67819945.722,23581506.585,18917360.787,,,-1370519.971,-369964.547
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2021,4,Q4-2021,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,447491887.895,299907655.865,3877447.932,0.6701968549100731,0.008664845189126219,0.0,228453308.699,171885374.701,50081703.9,9102692.585,6062124.402,,,-1722678.251,-98927.218
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2022,1,Q1-2022,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,395391572.336,241000464.785,6604062.432,0.609523524644577,0.01670258774860262,0.0,177030274.353,131976753.217,41264341.138,8260958.636,6604062.432,,,-2211582.034,-30594.681
CAN,Công ty Cổ phần Đồ hộp Hạ Long,HNX,other,2022,2,Q2-2022,Hải Phòng,"\u003c/b\u003e 71 Lê Lai, phường Ngô Quyền, T.P Hải Phòng\u003c/p\u003e\u003cp\u003e\u003cb\u003eĐiện thoại:\u003c/b\u003e +84-(31) 3836 692 Fax: +84-(31) 3836 155\u003c/p\u003e\u003cp\u003e\u003cb\u003eNgười công bố thông tin:\u003c/b\u003e \u003c/",,0,0,missing,,0.0,0,445342137.225,306813939.183,237090.491,0.6889398364475638,0.0005323783023931887,0.0,212506881.949,175442449.29,33035500.715,1771524.834,237090.491,,,-2217715.867,231784.161
